DATAFLOW,MONTH: Month,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_B2302(1.0),SL06: June,A: Annual,2022,331,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1950,252,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1951,251,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1952,329,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1953,250,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1954,269,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1955,263,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1956,265,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1957,310,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1958,242,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1959,284,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1960,269,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1961,265,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1962,308,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1963,277,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1964,339,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1965,316,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1966,329,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1967,334,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1968,317,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1969,304,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1970,326,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1971,376,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1972,318,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1973,359,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1974,349,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1975,338,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1976,396,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1977,332,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1978,352,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1979,322,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1980,320,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1981,293,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1982,322,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1983,349,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1984,329,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1985,312,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1986,276,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1987,338,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1988,317,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1989,338,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1990,320,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1991,349,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1992,320,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1993,273,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1994,322,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1995,342,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1996,315,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1997,269,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1998,330,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,1999,293,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2000,307,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2001,283,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2002,293,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2003,334,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2004,273,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2005,285,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2006,336,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2007,285,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2008,273,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2009,266,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2010,305,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2011,316,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2012,308,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2013,322,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2014,313,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2015,338,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2016,321,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2017,345,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2018,333,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2019,328,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2020,332,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2021,334,,,,,,0: Zero
LU1:DF_B2302(1.0),SL07: July,A: Annual,2022,365,,,,,,0: Zero
